video_id,manipulation_type,class_label,total_frames,frames_sampled,frames_with_face,face_detection_rate,brightness_mean,brightness_std,brightness_min,brightness_max,optical_flow_mean,optical_flow_std,optical_flow_min,optical_flow_max,ear_mean,ear_std,ear_min,ear_max,landmark_disp_mean,landmark_disp_std,landmark_disp_min,landmark_disp_max,dct_low_mean,dct_low_std,dct_high_mean,dct_high_std,lm_ratio_var,lm_face_asym,lbp_chi_dist
944_032,Face2Face,fake,310.0,62.0,62.0,1.0,75.6406,2.1237,73.379,81.2417,0.4967,0.415,0.0554,1.7953,0.3629,0.0682,0.2046,0.4472,5.8894,6.9345,0.9468,45.3185,46646.7429,791.5937,964.1381,34.839,0.00011677682115685548,0.08453903652848944,0.0036448033014053094
945_044,Face2Face,fake,335.0,67.0,67.0,1.0,101.0797,0.6822,100.0137,102.7391,0.9162,0.6036,0.0555,2.2171,0.2829,0.0349,0.1043,0.354,6.7195,4.689,1.2523,24.6701,53607.2162,616.7831,1347.3181,42.0896,0.0011639477675771542,0.13717864859957685,0.0023972528254010517
947_951,Face2Face,fake,1176.0,100.0,100.0,1.0,79.2773,1.2598,75.9177,80.9911,0.5629,0.3047,0.1328,1.3438,0.3568,0.0538,0.2035,0.4416,3.4803,2.9737,0.8347,15.363,48895.8439,1505.3907,1169.4969,129.597,7.341498633843313e-05,0.0810651842531363,0.004719183977224788
948_965,Face2Face,fake,348.0,69.0,69.0,1.0,79.9257,1.6527,76.8703,83.0035,1.1615,0.5218,0.4306,2.6959,0.3233,0.0465,0.1505,0.3937,13.9933,9.9507,2.6392,70.8584,69543.5289,1316.4902,1195.3758,46.1781,8.052096777601344e-05,0.04760397585163541,0.0034912962502856196
951_947,Face2Face,fake,641.0,100.0,100.0,1.0,64.8035,1.372,62.9966,67.7608,0.5417,0.3654,0.079,2.8787,0.2529,0.0401,0.1444,0.3253,6.5174,5.0788,1.3018,34.2227,56467.1261,2154.6682,1736.4667,76.4334,0.00015570885442519537,0.08463146671236405,0.007869937762863382
952_882,Face2Face,fake,333.0,66.0,66.0,1.0,128.9302,0.9111,126.9658,131.1028,1.1622,0.4982,0.4324,2.3392,0.3293,0.0544,0.1619,0.3883,8.1747,3.5946,2.5752,17.4404,67473.2472,669.4605,660.5908,43.104,0.0002656477414420881,0.03911075129122099,0.003573440747365616
953_974,Face2Face,fake,318.0,63.0,63.0,1.0,108.5228,5.654,100.6211,119.3985,1.4443,1.0541,0.4521,5.7738,0.222,0.022,0.1671,0.2623,8.639,4.9218,1.4846,20.7774,68885.3742,3788.2194,2093.5239,227.1632,9.097389755095288e-05,0.14436585531843174,0.0059836626855009085
960_999,Face2Face,fake,335.0,67.0,67.0,1.0,96.859,0.8504,95.0539,98.2164,0.9117,0.4417,0.2786,1.9131,0.344,0.0543,0.1964,0.4368,9.3262,6.3754,1.558,29.6763,64584.3263,424.3889,1436.0519,85.4523,0.00020207074998474794,0.33508034529448666,0.004721231216665931
965_948,Face2Face,fake,434.0,86.0,86.0,1.0,127.5141,2.6789,117.3049,130.0101,0.6106,0.4682,0.1257,2.1145,0.2576,0.0749,0.1299,0.359,13.646,11.6525,2.1397,50.3916,68240.5516,1466.9132,1478.6415,41.4383,9.642221763545492e-05,0.10140607853066079,0.0054211131173643535
966_988,Face2Face,fake,455.0,91.0,91.0,1.0,97.2213,2.8612,87.77,101.7957,1.3515,1.3632,0.1569,9.4878,0.2502,0.0371,0.1276,0.3102,3.2627,2.2218,0.6566,14.6404,86956.9057,2690.7891,2030.3756,161.1337,5.937421880219981e-05,0.11302358189731734,0.0025277050264194897
969_897,Face2Face,fake,333.0,66.0,66.0,1.0,81.2356,0.5031,80.1823,82.3896,0.8013,0.1871,0.4441,1.1994,0.3724,0.0435,0.2496,0.4527,2.3203,1.4076,0.4752,8.4942,62435.8805,485.0525,1600.0145,42.3663,0.00012256294822276276,0.10204880481141117,0.0038077808060160987
974_953,Face2Face,fake,351.0,70.0,70.0,1.0,91.2342,3.0281,87.5341,96.2596,2.0418,0.7559,0.1729,4.2344,0.2085,0.0285,0.1457,0.2753,9.0813,5.035,1.2193,24.7776,61872.4052,966.1972,1254.9606,88.8754,0.0003222279485282096,0.10691432326799206,0.00525591388826963
980_992,Face2Face,fake,718.0,100.0,100.0,1.0,111.9006,3.4589,106.1951,116.5859,1.0805,0.4476,0.144,3.0364,0.3757,0.0379,0.2723,0.4622,4.3049,4.043,0.5694,19.5815,62648.7856,1198.8564,1393.8005,56.33,0.00015546596834512533,0.051254801649172975,0.0036429188976616436
981_985,Face2Face,fake,343.0,68.0,68.0,1.0,87.9296,1.2366,85.3999,89.9317,1.4454,0.6004,0.6092,4.6313,0.3073,0.0525,0.1459,0.3941,4.6685,3.2708,0.4067,15.3112,54288.0984,1200.7089,1204.3331,40.2279,8.40678267220871e-05,0.09662708211378533,0.005123602175533596
982_004,Face2Face,fake,309.0,61.0,61.0,1.0,138.8791,0.1587,138.592,139.1938,0.3523,0.2392,0.0625,1.0022,0.2749,0.0225,0.2252,0.322,5.4634,3.8863,0.6725,19.6804,68152.3595,199.3155,1945.4736,27.9648,6.266276680571187e-05,0.13054833168815527,0.0038953620409040166
985_981,Face2Face,fake,372.0,74.0,74.0,1.0,102.1366,0.5172,100.2293,104.004,0.5524,0.2635,0.0256,1.7001,0.3184,0.0221,0.246,0.3743,1.984,1.4409,0.3626,7.0372,64341.6932,323.3858,1662.4704,52.7664,5.751569290423342e-05,0.034032913134947954,0.0027694127431661508
986_994,Face2Face,fake,316.0,63.0,63.0,1.0,78.0262,1.9385,69.8932,80.4909,0.5598,0.7414,0.2003,5.5331,0.2999,0.0304,0.2268,0.3441,2.4064,2.317,0.5071,12.0717,56948.4262,2553.3869,1759.9455,171.386,0.0002829266296546587,0.10963090767212473,0.0037608913757248962
987_938,Face2Face,fake,369.0,73.0,73.0,1.0,72.3931,0.5781,71.398,74.1235,0.4389,0.2441,0.1212,1.2841,0.3597,0.0328,0.2408,0.4163,2.595,2.1585,0.5391,9.2343,40477.6732,745.0743,1170.6842,88.0063,5.07021608011044e-05,0.08084999413008902,0.001930790746142174
988_966,Face2Face,fake,364.0,72.0,72.0,1.0,103.529,0.3708,102.7049,104.1929,0.5045,0.466,0.0402,2.7994,0.3848,0.0367,0.303,0.486,4.1118,3.511,0.6309,17.0207,49416.0566,688.382,1790.282,54.656,0.00015290178176592307,0.07487189309002808,0.004364046261734789
990_008,Face2Face,fake,637.0,100.0,100.0,1.0,97.7568,1.0824,95.3133,100.1318,1.1135,0.397,0.6706,2.8132,0.2973,0.0365,0.185,0.4212,2.5135,1.8368,0.4681,8.6841,60193.6566,1077.4517,1977.3927,61.324,0.00013243693102291967,0.10955410272230429,0.005763005953711173
992_980,Face2Face,fake,383.0,76.0,76.0,1.0,74.2052,5.4883,63.2174,84.6643,6.448,1.8698,3.1864,9.9047,0.3632,0.0328,0.2743,0.4268,4.6218,4.1924,0.5176,17.377,47576.836,3749.4151,1731.9537,109.6746,0.00012120351613263023,0.16778108293206584,0.003581380415771269
994_986,Face2Face,fake,828.0,100.0,100.0,1.0,92.929,1.0872,90.872,96.5354,1.2791,0.5127,0.4707,2.8386,0.4079,0.0328,0.2971,0.4804,5.6855,3.5789,1.0769,15.3099,63496.2666,562.7758,1749.983,30.9116,0.00030426677456074484,0.12447774667298073,0.0036550745139031357
999_960,Face2Face,fake,345.0,69.0,68.0,0.9855,78.2308,0.7518,76.2949,80.713,0.5442,0.4111,0.0917,2.024,0.3331,0.0752,0.1888,0.4617,3.8131,2.8089,0.7504,14.1041,47168.2147,664.628,596.6421,36.3627,0.00018541583069819285,0.4116672895775406,0.006038946209388763
004_982,FaceSwap,fake,309.0,61.0,61.0,1.0,56.108,10.6015,44.8843,70.1261,0.6504,0.718,0.1202,4.592,0.2852,0.0286,0.2013,0.3387,9.4472,9.2579,0.9501,40.8333,46425.3572,11449.9453,1649.3126,68.7482,0.0001267171048874163,0.1976042671857896,0.0048795010567203555
008_990,FaceSwap,fake,305.0,61.0,61.0,1.0,117.7063,4.0492,113.7385,125.8962,0.3456,0.314,0.0278,1.1039,0.2874,0.0376,0.2301,0.4058,2.6721,1.7771,0.5513,8.4024,55884.4481,1679.6805,1289.0449,36.5898,0.0001328750683426579,0.11978751044224867,0.0028050473772262977
009_027,FaceSwap,fake,315.0,63.0,63.0,1.0,66.6883,0.3335,65.9187,67.474,0.3112,0.1945,0.1049,0.8435,0.2725,0.0405,0.1336,0.3374,2.9196,1.7043,0.836,9.1031,53727.8106,583.6687,2172.2629,63.975,3.735235565681988e-05,0.10238320783899187,0.003872030079338576
015_919,FaceSwap,fake,437.0,87.0,87.0,1.0,67.4399,0.2649,66.7956,68.2873,0.8496,0.2344,0.4497,1.603,0.29,0.0407,0.2232,0.3769,6.175,3.8223,0.656,19.5375,43594.3125,449.8008,1838.9044,65.0941,0.00013788272436565655,0.20213004314466643,0.00869141766686285
027_009,FaceSwap,fake,315.0,63.0,61.0,0.9683,143.6338,0.7974,140.717,145.6289,1.3548,0.6171,0.6003,3.2981,0.2669,0.0387,0.1901,0.3872,8.585,7.8638,1.2528,38.6807,85824.0378,863.9558,1767.8603,79.8219,0.000245496661773346,0.20514907942872104,0.005836964957692917
032_944,FaceSwap,fake,310.0,62.0,62.0,1.0,103.7821,1.8795,101.4808,110.4875,0.9834,0.8471,0.1459,3.8282,0.3196,0.0589,0.1615,0.414,8.1988,7.1004,2.3888,43.2757,51755.3679,2229.5322,1245.1588,69.5588,0.00019751382013575,0.11079453605025777,0.0038661126026895113
033_097,FaceSwap,fake,478.0,95.0,95.0,1.0,91.9182,1.4773,89.341,94.2796,0.5589,0.4543,0.011,2.0355,0.2678,0.0362,0.2011,0.3731,2.7462,2.4326,0.2916,13.8304,49354.2096,1308.672,2319.6373,178.4224,0.00011105345959098393,0.0661301330052176,0.0032398012531267024
035_036,FaceSwap,fake,337.0,67.0,67.0,1.0,80.691,0.5824,79.5955,81.9388,0.3104,0.2066,0.0873,1.0858,0.338,0.0243,0.2668,0.3885,4.1002,3.8071,0.7784,19.8766,51895.68,169.2487,823.298,12.6994,7.079294324238495e-05,0.16447298367682203,0.004575272388540671
036_035,FaceSwap,fake,337.0,67.0,67.0,1.0,109.0148,2.627,105.4149,113.5517,1.6141,0.5115,0.6424,3.1737,0.2913,0.0295,0.2144,0.3524,5.1766,3.8061,0.8368,13.9159,64389.589,2149.6634,993.0827,96.9714,0.0002857161943780015,0.08879371802077078,0.0032155964489824496
044_945,FaceSwap,fake,335.0,67.0,67.0,1.0,123.2594,2.5542,117.186,128.2046,1.1798,0.6124,0.2422,3.0853,0.2796,0.0395,0.1218,0.3605,13.3208,9.1125,2.5552,34.6058,64674.5721,1375.2679,1041.1201,52.88,0.0005751109030991316,0.09211097847630678,0.004969486516068558
046_904,FaceSwap,fake,359.0,71.0,71.0,1.0,146.5577,0.5995,145.1576,148.1372,0.6079,0.4169,0.0877,1.9817,0.304,0.0423,0.1576,0.3789,9.5542,7.5198,1.7048,34.2187,62586.2025,968.0825,792.2504,53.3986,0.00035699460514708133,0.06128020936596912,0.007372807088687424
054_071,FaceSwap,fake,368.0,73.0,73.0,1.0,67.3919,1.1918,65.1021,70.3548,0.6987,0.336,0.1705,1.6544,0.3418,0.0608,0.1931,0.4309,6.2519,3.8971,0.8569,20.8847,51536.6038,870.2218,1624.1381,102.5631,0.0008149488491986974,0.09428426803721462,0.009769720543378907
055_147,FaceSwap,fake,394.0,78.0,78.0,1.0,75.3516,1.098,71.7807,78.1728,0.8366,0.7044,0.1313,3.209,0.3036,0.0389,0.1997,0.374,5.6069,3.8572,0.8446,20.1935,54814.9851,896.6535,1926.8521,85.924,9.419451196209693e-05,0.10506641421018548,0.00446398877079872
060_088,FaceSwap,fake,665.0,100.0,100.0,1.0,104.0228,6.6606,92.5136,114.9612,4.0078,2.2591,0.7483,9.5466,0.2989,0.0399,0.1645,0.4047,6.9853,5.072,0.8387,23.2317,59107.995,2773.9031,1878.6263,219.1249,0.000302190876372189,0.2305421304738633,0.003977309469162843
062_066,FaceSwap,fake,423.0,84.0,84.0,1.0,107.178,2.7072,101.7545,109.5383,0.4278,0.2579,0.1296,1.5263,0.35,0.0306,0.2423,0.4195,2.7868,1.8183,0.3737,9.6002,54833.5032,1073.3832,702.7253,24.7326,0.00022001676707498636,0.07265136659443386,0.004182123104212447
066_062,FaceSwap,fake,423.0,84.0,84.0,1.0,129.1355,2.949,125.6591,140.3777,2.0835,1.0171,0.7253,5.0908,0.296,0.0211,0.2461,0.344,4.168,2.5614,0.6803,12.1703,63413.4773,3526.8307,1892.4593,82.4821,0.000210865421519125,0.06578943839248688,0.005319245185716089
071_054,FaceSwap,fake,368.0,73.0,73.0,1.0,89.5111,10.8751,77.6413,111.9051,2.3723,1.1394,0.7296,5.4202,0.3233,0.0403,0.2286,0.4138,4.6893,3.3967,1.0558,24.9468,52829.4441,5504.2352,1088.0964,134.9845,0.00015739852952704333,0.09266833908927699,0.004921335877415168
088_060,FaceSwap,fake,665.0,100.0,100.0,1.0,57.8259,5.8886,44.5535,70.1353,3.1331,1.0206,1.2795,6.7761,0.2567,0.0464,0.1562,0.3664,3.7432,2.7471,0.7313,15.9218,45847.9971,5301.9093,878.2347,72.7173,7.041142850302759e-05,0.0795700602101134,0.00484710623521369
096_101,FaceSwap,fake,504.0,100.0,100.0,1.0,111.8654,0.6162,110.0697,112.7716,0.3266,0.1604,0.0791,0.8637,0.3673,0.0375,0.1955,0.4568,5.8915,3.7494,0.9441,16.279,70598.5037,620.699,2280.0666,86.3831,0.00023503337066467953,0.13545307170447088,0.004096355079962233
097_033,FaceSwap,fake,478.0,95.0,95.0,1.0,102.6642,1.3047,94.3825,103.9352,0.8969,0.5761,0.4723,5.1461,0.2449,0.0448,0.1528,0.339,1.7988,1.7116,0.3235,14.1594,69620.1115,897.5565,2657.8191,75.5936,0.00012998282648622823,0.0428610111792918,0.003209564423233342
101_096,FaceSwap,fake,504.0,100.0,100.0,1.0,98.0715,0.742,96.591,100.3099,0.993,0.3013,0.5826,2.0668,0.3461,0.0345,0.2281,0.4353,5.1913,3.8316,0.7288,20.2514,71933.1097,401.2907,1853.0781,88.0361,0.00018890241490438387,0.10099711277372317,0.004325164868788335
107_109,FaceSwap,fake,298.0,59.0,59.0,1.0,123.6432,1.1096,122.2958,129.8562,0.7469,0.2151,0.5278,1.6226,0.3952,0.034,0.3041,0.4618,1.5593,0.8814,0.2855,6.1864,68404.4253,562.2998,1477.1187,71.0059,7.155271504668005e-05,0.06139715355001903,0.0030962029562608363
109_107,FaceSwap,fake,298.0,59.0,59.0,1.0,66.6912,1.2071,63.8869,69.7507,0.5255,0.1603,0.2759,1.1083,0.3294,0.0267,0.2471,0.395,1.8483,1.5929,0.3418,7.884,47055.8572,1041.8938,1124.5935,40.669,5.0803440078531086e-05,0.04486979889752678,0.004972761048684719
112_892,FaceSwap,fake,311.0,62.0,62.0,1.0,113.6144,3.2509,109.0105,119.8188,1.4523,0.6257,0.5524,4.0804,0.2986,0.0919,0.0599,0.4212,20.4567,16.6255,5.9599,115.9847,51248.3816,4950.8116,963.8393,320.2317,0.0002652434703957209,0.09134684708750114,0.0031771468400805507
128_896,FaceSwap,fake,531.0,100.0,97.0,0.97,109.896,1.6372,108.666,115.5713,0.4074,0.4272,0.0431,3.1014,0.2818,0.033,0.2038,0.3629,3.8681,3.7345,0.3382,16.9181,58195.1109,2604.7868,2166.0795,118.6024,0.0003623373288179849,0.10526552518558097,0.00573185433471039
134_192,FaceSwap,fake,287.0,57.0,57.0,1.0,103.2712,7.107,88.9659,116.2256,0.5646,0.6204,0.1117,4.5227,0.3223,0.0539,0.1549,0.4009,4.5321,3.785,1.2346,19.631,53818.5506,5384.0061,1996.6313,127.405,0.0003748994678319818,0.11288819583627574,0.0033044467874158833
147_055,FaceSwap,fake,394.0,78.0,78.0,1.0,185.4313,2.3782,180.0929,187.6647,1.4194,0.854,0.2441,3.7193,0.2207,0.04,0.0894,0.2961,7.0289,4.0819,1.172,18.7502,79788.2758,1326.925,1369.3809,50.9997,7.713430740347224e-05,0.044239055729850534,0.002563616960283269
150_153,FaceSwap,fake,456.0,91.0,91.0,1.0,49.0111,0.9774,46.7058,50.1338,0.2743,0.1695,0.0651,1.0173,0.3272,0.0575,0.1849,0.4353,3.4257,2.7831,0.7774,16.2824,38856.9431,785.8264,1520.3537,157.3578,0.00018104920071467868,0.07433854080507647,0.0037866611030463963
153_150,FaceSwap,fake,456.0,91.0,91.0,1.0,98.6142,1.1245,95.7922,100.5062,1.0045,0.3913,0.3548,2.7838,0.2942,0.0296,0.1885,0.375,5.1357,3.2641,1.2367,18.264,52990.0301,721.368,1267.2852,130.7556,0.00021346235041215056,0.19285641330473197,0.0036567122761765065
159_175,FaceSwap,fake,325.0,65.0,65.0,1.0,124.0302,1.3206,121.6308,127.2575,2.1131,0.5652,0.8714,3.1843,0.2297,0.036,0.1577,0.3058,5.3578,3.2307,1.1288,17.4746,76208.3067,1471.4659,1504.7598,54.9753,0.00013938273856435587,0.05719180205345263,0.005097331247131594
168_222,FaceSwap,fake,407.0,81.0,81.0,1.0,114.8997,0.9731,112.2805,116.7591,0.3948,0.3235,0.0733,1.6484,0.387,0.0257,0.3042,0.4401,2.7384,2.0716,0.5573,9.6092,67780.9858,474.174,1512.3996,59.3676,3.9246580444595597e-05,0.11974294163584569,0.0032099141198368847
175_159,FaceSwap,fake,325.0,65.0,65.0,1.0,117.5969,5.3901,108.0675,126.8385,1.2483,1.223,0.2443,8.7015,0.274,0.0323,0.1854,0.343,7.159,6.4604,1.1186,28.0128,72443.9523,932.7528,931.045,141.7839,0.00018113407852054974,0.2223404091617077,0.0053441756549545425
178_598,FaceSwap,fake,521.0,100.0,100.0,1.0,108.526,0.3558,107.549,109.4744,0.2639,0.3797,0.0226,3.3256,0.366,0.0386,0.2304,0.4377,3.9653,2.9983,0.6083,16.7572,74435.2513,604.2889,1185.7464,54.539,0.00034136539893152767,0.1792984088772919,0.004816922355628921
183_253,FaceSwap,fake,390.0,78.0,76.0,0.9744,72.2791,0.467,71.1096,72.9816,0.7688,0.2598,0.3777,1.895,0.3343,0.0513,0.189,0.4836,8.1655,6.4928,1.3156,28.5877,53950.5302,425.2671,2079.0229,54.7263,0.00018912879267606473,0.35343110272283795,0.003546866014678178
189_200,FaceSwap,fake,512.0,100.0,100.0,1.0,155.5199,10.6839,142.1606,181.4983,0.9079,0.3999,0.2604,2.1109,0.2667,0.0376,0.1539,0.3431,4.4492,3.4105,0.6197,15.8085,86245.8148,3020.1782,1531.8328,105.5958,0.00010987639476113466,0.11651139189047735,0.0028511302817383565
192_134,FaceSwap,fake,287.0,57.0,57.0,1.0,98.2036,0.3539,97.5606,98.8242,0.4284,0.2995,0.1127,1.4407,0.3197,0.0359,0.184,0.3633,5.2752,4.0566,1.2564,19.125,58165.7194,325.783,934.4508,40.3883,0.00024663744248069056,0.15956623927480684,0.005690360082770374
200_189,FaceSwap,fake,512.0,100.0,100.0,1.0,132.0355,1.8231,127.1686,134.9178,2.3723,0.3037,1.7414,3.6746,0.3244,0.044,0.1762,0.4043,3.0503,2.162,0.9331,14.4136,71851.9069,1013.1702,1425.2792,73.8781,0.00019269363805685864,0.0431230263526874,0.003909064181775604
206_221,FaceSwap,fake,714.0,100.0,100.0,1.0,93.53,0.609,92.3725,95.044,0.2825,0.1893,0.0244,1.0067,0.3219,0.0567,0.1578,0.4682,2.8745,1.8473,0.5279,9.5099,71620.8406,311.9295,1459.3052,59.7669,0.000153568615352532,0.07190065374472683,0.0051820835803381106
210_241,FaceSwap,fake,292.0,58.0,58.0,1.0,89.4462,1.7236,82.3149,92.2178,0.6396,0.4203,0.1909,2.3121,0.2834,0.0411,0.1925,0.3557,2.9627,1.5133,1.1516,9.2718,56301.2935,2318.3364,1927.6145,107.8508,6.879336400032163e-05,0.04235406634180947,0.003813165750173981
221_206,FaceSwap,fake,714.0,100.0,100.0,1.0,47.1429,3.7248,44.9151,62.91,0.235,0.1844,0.0234,1.2214,0.358,0.0331,0.2763,0.4376,3.1889,2.3116,0.812,14.8814,39763.0449,3959.4621,1531.4375,65.3961,0.0002608454779476263,0.1341925984399192,0.005351257231755292
222_168,FaceSwap,fake,407.0,81.0,81.0,1.0,126.4982,2.7667,117.3486,138.3252,0.6749,0.4638,0.0807,2.4026,0.3373,0.0438,0.219,0.4438,2.9994,2.1897,0.6317,11.9101,61102.1413,1492.8298,1100.4685,48.348,0.0006144375683017478,0.1438513915186531,0.0044051578527641655
228_289,FaceSwap,fake,556.0,100.0,100.0,1.0,112.719,1.5697,111.2514,116.2588,0.1903,0.0956,0.048,0.5696,0.2968,0.0301,0.1657,0.3556,3.6803,2.305,0.9693,15.2835,63915.2778,1391.7572,1252.7231,122.0579,0.0002818374144551025,0.0570393151110386,0.0035889366673962394
241_210,FaceSwap,fake,292.0,58.0,58.0,1.0,85.9107,0.6883,85.0803,87.4841,0.6367,0.456,0.0764,2.0951,0.2578,0.0387,0.1668,0.3256,6.8391,5.3792,0.8412,22.6959,50319.4385,309.1348,1647.1853,33.856,6.690697573857429e-05,0.27955452701900146,0.002640343364534895
246_258,FaceSwap,fake,496.0,99.0,99.0,1.0,70.1422,0.8161,68.7608,72.2123,0.502,0.2706,0.1646,1.7886,0.3052,0.0671,0.1012,0.3865,4.5787,4.0603,0.726,23.1725,49495.6744,1293.6543,1536.7396,91.5273,0.0001375665579165012,0.07582218917992682,0.003400370203538116
251_375,FaceSwap,fake,346.0,69.0,69.0,1.0,77.5182,0.4931,76.5487,78.1947,0.2653,0.1352,0.0836,0.6062,0.4074,0.0533,0.2201,0.4988,5.9147,3.663,0.9878,17.9891,59053.0803,411.5058,1271.5412,40.7785,0.0002485460894935912,0.0927440231746023,0.008239087662203576
252_266,FaceSwap,fake,465.0,93.0,93.0,1.0,155.1631,9.7747,127.2947,173.2191,1.8879,1.5869,0.1438,5.4776,0.2311,0.0282,0.1598,0.2965,4.5746,2.9567,0.9393,13.1434,72321.9168,3036.1553,2142.7756,201.6849,0.0003566990423286365,0.040935003222777974,0.004347828160271277
253_183,FaceSwap,fake,390.0,78.0,78.0,1.0,206.5037,4.0745,201.2882,218.0187,0.4562,0.6467,0.0773,5.285,0.2408,0.0505,0.1345,0.3309,9.7687,24.0362,1.5696,209.932,97529.7417,2052.0334,1336.2502,237.8015,0.00016162241258598742,0.10632715889028148,0.004508916938304937
254_261,FaceSwap,fake,427.0,85.0,85.0,1.0,87.5967,0.5168,86.1648,89.3143,0.4145,0.2656,0.199,2.5804,0.3419,0.0427,0.2398,0.4434,4.2707,3.1474,0.8941,18.9167,67299.7798,340.0262,1624.5175,46.7173,0.00018368320069025846,0.2087800738458435,0.003945204954941739
257_420,FaceSwap,fake,763.0,100.0,100.0,1.0,95.3465,6.2411,83.3693,116.397,3.2998,2.9887,0.1838,14.3332,0.3254,0.0306,0.2529,0.4105,1.9412,1.4979,0.1912,10.0507,60654.4342,3732.2206,872.1439,130.6634,0.00023222083906853673,0.046176932547005285,0.004129842386727544
258_246,FaceSwap,fake,496.0,99.0,99.0,1.0,106.8868,12.0932,81.153,124.0154,2.7667,1.7415,0.378,7.5189,0.3169,0.0369,0.1791,0.3788,8.1149,7.1135,1.4149,59.7635,63404.6194,5290.4311,1908.793,191.0817,0.00030900380361233317,0.10390850723247458,0.0034220754786106937
261_254,FaceSwap,fake,427.0,85.0,85.0,1.0,63.2361,0.2372,62.4647,63.6741,0.3793,0.1107,0.2152,0.8658,0.3599,0.0381,0.2771,0.4524,2.6951,1.8962,0.5841,12.6077,47850.5496,285.275,1305.6497,47.857,0.00015032318234588723,0.2521961770921852,0.003506056963879412
263_284,FaceSwap,fake,300.0,60.0,60.0,1.0,120.171,2.4967,117.234,131.5441,1.5801,0.9558,0.1673,3.6804,0.2624,0.0441,0.1323,0.3501,12.4582,9.0792,2.0368,47.9749,60173.915,3134.0329,1088.464,79.66,0.00015444537299040981,0.07855911291737334,0.0039756182183265515
264_271,FaceSwap,fake,455.0,91.0,91.0,1.0,122.7384,1.2155,120.5766,131.7565,0.2797,0.4525,0.0338,3.9034,0.3348,0.0371,0.2137,0.4164,2.4591,2.0178,0.5218,10.6885,79087.6309,388.9553,2101.9896,130.4852,0.000705093909340167,0.05129765126071728,0.003144464371846766
266_252,FaceSwap,fake,465.0,93.0,93.0,1.0,83.7349,3.2148,79.6382,92.0639,2.4881,0.9448,0.7747,4.166,0.2608,0.0252,0.2086,0.3152,3.043,2.5496,0.6258,15.2733,46861.3971,2334.3691,1301.3353,64.2509,0.00018063713566157452,0.052801998413383545,0.0029314002415382332
271_264,FaceSwap,fake,455.0,91.0,91.0,1.0,130.6474,1.0683,128.1221,132.244,0.489,0.2882,0.1152,1.8473,0.2739,0.0438,0.1602,0.3612,2.7234,1.4314,0.4802,8.3793,70622.7524,693.7934,2295.4204,344.3684,0.00026452485318625925,0.10161952991077841,0.005059202190738228
272_396,FaceSwap,fake,323.0,64.0,64.0,1.0,146.6346,9.8034,131.2315,168.7942,1.0524,0.8153,0.332,4.9633,0.2967,0.027,0.2212,0.3477,6.017,4.4459,0.8447,22.0814,82273.7753,4288.4031,1382.2398,299.3768,8.698787027061975e-05,0.07073520334008307,0.0055176680217935625
284_263,FaceSwap,fake,300.0,60.0,60.0,1.0,81.4115,2.4499,76.8874,85.403,1.6486,0.7306,0.3886,3.1561,0.2433,0.0487,0.136,0.3879,20.1618,14.7617,5.2182,70.9246,43142.4206,1937.2063,1608.887,147.0374,0.0003687277866416382,0.12681215405956392,0.00489979495638523
288_321,FaceSwap,fake,543.0,100.0,100.0,1.0,113.3931,4.3272,109.2477,119.3712,0.3113,0.1993,0.0515,1.1123,0.356,0.0374,0.1938,0.4325,2.8891,1.9717,0.7113,11.4777,64634.7561,2125.7501,1140.6919,134.8488,8.614924354399178e-05,0.06572809159589939,0.006474024667304046
289_228,FaceSwap,fake,556.0,100.0,100.0,1.0,85.5004,0.652,83.8284,86.7698,1.0121,0.2659,0.5385,1.6194,0.3187,0.0263,0.241,0.3758,2.5856,2.0197,0.4889,9.6835,49840.1618,715.225,1331.8887,66.6277,0.0002544983118062096,0.09703291492382729,0.0034763915707342677
292_294,FaceSwap,fake,425.0,85.0,85.0,1.0,94.7327,3.3004,88.3884,101.2276,0.7893,0.3443,0.1182,1.6784,0.3418,0.0495,0.1488,0.438,8.428,5.2299,0.8598,25.2137,65716.0707,1221.7261,1723.2709,92.3603,0.000719097491836975,0.1461420229522686,0.003271859779527206
294_292,FaceSwap,fake,425.0,85.0,85.0,1.0,77.5277,1.4178,75.3112,80.4956,0.6374,0.1631,0.3775,1.2493,0.315,0.0423,0.1706,0.3837,4.0433,3.3542,0.8239,21.8949,47849.6709,593.1397,1721.1591,107.5305,0.00016123979697114411,0.07672248143143498,0.00413357065708208
321_288,FaceSwap,fake,543.0,100.0,100.0,1.0,89.7069,5.6277,82.9649,99.6602,0.6459,0.4814,0.1653,3.6374,0.3973,0.0332,0.3015,0.4692,2.8639,2.1483,0.8144,13.2652,64206.1411,5275.5136,2209.8194,200.227,0.0003290243662537702,0.07782122773809655,0.0035792875485883163
324_356,FaceSwap,fake,558.0,100.0,100.0,1.0,91.2475,5.5217,80.4578,110.1414,2.2715,1.0976,0.3757,5.207,0.2876,0.0435,0.1737,0.3668,5.4278,5.2495,1.0899,37.296,74205.1468,4451.5588,1078.5086,59.8451,9.928242067324079e-05,0.3796646491812227,0.003496399935914367
